Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,AirTime,Origin,Dest,Distance
2008,1,3,4,1008,945,1124,1110,101,PHL,MDW,668
2008,1,3,4,1314,1255,1414,1410,103,PHL,MDW,668
2008,1,3,4,1016,1010,1143,1130,60,PHL,MHT,290
2008,1,3,4,1713,1710,1823,1835,57,PHL,MHT,290
2008,1,3,4,1544,1500,1704,1610,58,PHL,MHT,290
2008,1,3,4,744,745,906,900,58,PHL,MHT,290
2008,1,3,4,2021,2010,2132,2135,54,PHL,MHT,290
2008,1,3,4,1240,1240,1353,1350,60,PHL,MHT,290
2008,1,3,4,1605,1520,1827,1815,123,PHL,PBI,951
2008,1,3,4,846,825,1107,1120,120,PHL,PBI,951
2008,1,3,4,1656,1630,2006,2005,294,PHL,PHX,2075
2008,1,3,4,1107,1045,1403,1425,279,PHL,PHX,2075
2008,1,3,4,1738,1635,1834,1750,43,PHL,PIT,267
2008,1,3,4,1915,1915,2027,2040,46,PHL,PIT,267
2008,1,3,4,1429,1315,1532,1430,46,PHL,PIT,267
2008,1,3,4,2148,2120,2248,2240,46,PHL,PIT,267
2008,1,3,4,1100,1050,1210,1205,47,PHL,PIT,267
2008,1,3,4,610,615,716,730,47,PHL,PIT,267
2008,1,3,4,938,915,1043,1035,47,PHL,PIT,267
2008,1,3,4,2034,1955,2135,2100,43,PHL,PVD,238
2008,1,3,4,1246,1205,1347,1315,48,PHL,PVD,238
2008,1,3,4,655,655,806,805,46,PHL,PVD,238
2008,1,3,4,1442,1415,1545,1520,50,PHL,PVD,238
2008,1,3,4,1723,1715,1830,1825,51,PHL,PVD,238
2008,1,3,4,1930,1825,2036,2000,52,PHL,RDU,336
2008,1,3,4,630,630,744,800,54,PHL,RDU,336
2008,1,3,4,1536,1535,1645,1700,54,PHL,RDU,336
2008,1,3,4,849,835,958,1000,50,PHL,RDU,336
2008,1,3,4,1138,1110,1252,1250,60,PHL,RDU,336
2008,1,3,4,2043,2045,2151,2220,52,PHL,RDU,336
2008,1,3,4,1614,1615,1858,1920,140,PHL,RSW,992
2008,1,3,4,959,1005,1234,1300,125,PHL,TPA,920
2008,1,3,4,2010,1925,2237,2220,129,PHL,TPA,920
2008,1,3,4,1449,1405,1714,1655,127,PHL,TPA,920
2008,1,3,4,626,620,905,915,131,PHL,TPA,920
2008,1,3,4,717,715,812,815,42,PHX,ABQ,328
2008,1,3,4,2235,2155,2330,2255,42,PHX,ABQ,328
2008,1,3,4,1438,1405,1536,1505,41,PHX,ABQ,328
2008,1,3,4,1230,1230,1324,1335,41,PHX,ABQ,328
2008,1,3,4,1841,1720,1938,1825,41,PHX,ABQ,328
2008,1,3,4,1121,1110,1219,1220,42,PHX,ABQ,328
2008,1,3,4,2010,1955,2109,2100,41,PHX,ABQ,328
2008,1,3,4,1504,1450,1603,1550,42,PHX,ABQ,328
2008,1,3,4,1658,1630,1754,1730,42,PHX,ABQ,328
2008,1,3,4,955,950,1049,1050,42,PHX,ABQ,328
2008,1,3,4,811,810,906,915,43,PHX,ABQ,328
2008,1,3,4,1113,1105,1416,1420,104,PHX,AUS,872
2008,1,3,4,2022,2015,2324,2320,103,PHX,AUS,872
2008,1,3,4,1621,1600,1924,1910,105,PHX,AUS,872
2008,1,3,4,858,840,1201,1150,103,PHX,AUS,872
2008,1,3,4,1957,1935,2348,2340,158,PHX,BHM,1455
2008,1,3,4,2045,2005,42,15,166,PHX,BNA,1448
2008,1,3,4,640,640,1042,1050,168,PHX,BNA,1448
2008,1,3,4,1709,1555,2106,2005,163,PHX,BNA,1448
2008,1,3,4,1321,1255,1730,1710,165,PHX,BNA,1448
2008,1,3,4,956,950,1554,1600,221,PHX,BUF,1912
2008,1,3,4,1457,1340,1527,1405,74,PHX,BUR,369
2008,1,3,4,936,935,957,1005,71,PHX,BUR,369
2008,1,3,4,1553,1545,1617,1605,72,PHX,BUR,369
2008,1,3,4,1836,1750,1902,1810,70,PHX,BUR,369
2008,1,3,4,1933,1835,1955,1855,70,PHX,BUR,369
2008,1,3,4,1121,1055,1151,1125,70,PHX,BUR,369
2008,1,3,4,808,800,832,825,71,PHX,BUR,369
2008,1,3,4,2032,2010,2048,2035,69,PHX,BUR,369
2008,1,3,4,2255,2135,2318,2155,71,PHX,BUR,369
2008,1,3,4,721,720,742,745,70,PHX,BUR,369
2008,1,3,4,1122,1105,1733,1725,231,PHX,BWI,1999
2008,1,3,4,701,700,1308,1310,235,PHX,BWI,1999
2008,1,3,4,1223,1210,1834,1820,233,PHX,BWI,1999
2008,1,3,4,1523,1445,2126,2055,230,PHX,BWI,1999
2008,1,3,4,923,905,1453,1440,194,PHX,CMH,1671
2008,1,3,4,931,930,1113,1115,80,PHX,DEN,602
2008,1,3,4,2105,1945,2240,2130,78,PHX,DEN,602
2008,1,3,4,636,635,808,820,79,PHX,DEN,602
2008,1,3,4,1329,1320,1511,1505,77,PHX,DEN,602
2008,1,3,4,1548,1540,1732,1720,88,PHX,DEN,602
2008,1,3,4,2054,2035,2222,2220,76,PHX,DEN,602
2008,1,3,4,1004,950,1556,1540,210,PHX,DTW,1671
2008,1,3,4,736,740,842,845,51,PHX,ELP,347
2008,1,3,4,1331,1305,1440,1410,50,PHX,ELP,347
2008,1,3,4,1935,1900,2029,2005,44,PHX,ELP,347
2008,1,3,4,1515,1500,1617,1605,48,PHX,ELP,347
2008,1,3,4,1728,1720,1826,1825,46,PHX,ELP,347
2008,1,3,4,2227,2135,2327,2240,45,PHX,ELP,347
2008,1,3,4,1023,1020,1136,1125,49,PHX,ELP,347
2008,1,3,4,1257,1250,1613,1620,121,PHX,HOU,1020
2008,1,3,4,1648,1615,2021,1940,118,PHX,HOU,1020
2008,1,3,4,614,615,931,940,120,PHX,HOU,1020
2008,1,3,4,2211,2000,121,2320,121,PHX,HOU,1020
2008,1,3,4,924,915,1243,1250,126,PHX,HOU,1020
2008,1,3,4,1112,1055,1623,1625,172,PHX,IND,1489
2008,1,3,4,1802,1725,2318,2245,170,PHX,IND,1489
2008,1,3,4,1343,1345,1343,1350,46,PHX,LAS,256
2008,1,3,4,1616,1615,1624,1620,47,PHX,LAS,256
2008,1,3,4,645,645,640,645,45,PHX,LAS,256
2008,1,3,4,1527,1505,1527,1505,45,PHX,LAS,256
2008,1,3,4,842,830,849,840,48,PHX,LAS,256
2008,1,3,4,1706,1650,1707,1655,44,PHX,LAS,256
2008,1,3,4,1743,1720,1739,1725,45,PHX,LAS,256
2008,1,3,4,1956,2000,1956,2005,42,PHX,LAS,256
2008,1,3,4,1932,1900,1949,1900,42,PHX,LAS,256
2008,1,3,4,928,900,929,910,44,PHX,LAS,256
2008,1,3,4,2201,2120,2157,2125,43,PHX,LAS,256
2008,1,3,4,1242,1240,1254,1245,48,PHX,LAS,256
2008,1,3,4,,1435,,1440,,PHX,LAS,256
2008,1,3,4,742,730,738,730,44,PHX,LAS,256
2008,1,3,4,1550,1545,1544,1550,42,PHX,LAS,256
2008,1,3,4,2048,2030,2043,2035,44,PHX,LAS,256
2008,1,3,4,1157,1155,1210,1205,48,PHX,LAS,256
2008,1,3,4,1007,1010,1049,1020,47,PHX,LAS,256
2008,1,3,4,1619,1540,1639,1600,62,PHX,LAX,370
2008,1,3,4,1448,1440,1517,1500,63,PHX,LAX,370
2008,1,3,4,1913,1815,1934,1835,64,PHX,LAX,370
2008,1,3,4,1940,1915,2010,1935,63,PHX,LAX,370
2008,1,3,4,1046,1040,1123,1105,70,PHX,LAX,370
2008,1,3,4,2118,2050,2138,2115,60,PHX,LAX,370
2008,1,3,4,1205,1205,1247,1230,64,PHX,LAX,370
2008,1,3,4,644,645,659,705,59,PHX,LAX,370
2008,1,3,4,1822,1735,1848,1755,63,PHX,LAX,370
2008,1,3,4,1321,1315,1351,1335,65,PHX,LAX,370
2008,1,3,4,723,715,741,735,63,PHX,LAX,370
2008,1,3,4,1644,1610,1713,1630,63,PHX,LAX,370
2008,1,3,4,1646,1645,1740,1700,68,PHX,LAX,370
2008,1,3,4,2010,1955,2332,2330,124,PHX,LIT,1136
2008,1,3,4,1908,1900,2223,2230,122,PHX,MCI,1044
2008,1,3,4,2230,2105,143,35,116,PHX,MCI,1044
2008,1,3,4,1252,1240,1609,1610,125,PHX,MCI,1044
2008,1,3,4,646,650,1017,1020,134,PHX,MCI,1044
2008,1,3,4,1030,1025,1636,1625,211,PHX,MCO,1848
2008,1,3,4,2045,2030,38,45,160,PHX,MDW,1444
2008,1,3,4,858,855,1302,1315,171,PHX,MDW,1444
2008,1,3,4,1936,1920,2337,2340,163,PHX,MDW,1444
2008,1,3,4,1121,1050,1529,1515,170,PHX,MDW,1444
2008,1,3,4,1641,1610,2041,2030,164,PHX,MDW,1444
2008,1,3,4,1236,1230,1640,1655,168,PHX,MDW,1444
2008,1,3,4,1404,1350,1810,1810,173,PHX,MDW,1444
2008,1,3,4,555,600,1001,1015,172,PHX,MDW,1444
2008,1,3,4,1157,1145,1841,1830,258,PHX,MHT,2279
2008,1,3,4,1216,1215,1603,1605,145,PHX,MSY,1301
2008,1,3,4,1813,1715,1928,1820,117,PHX,OAK,646
2008,1,3,4,630,630,738,735,114,PHX,OAK,646
2008,1,3,4,1129,1130,1235,1235,109,PHX,OAK,646
2008,1,3,4,1943,1905,2047,2005,110,PHX,OAK,646
2008,1,3,4,943,925,1048,1035,110,PHX,OAK,646
2008,1,3,4,1502,1455,1615,1600,114,PHX,OAK,646
2008,1,3,4,2249,2150,2357,2250,108,PHX,OAK,646
2008,1,3,4,831,830,1130,1140,102,PHX,OKC,833
2008,1,3,4,2144,2025,32,2330,99,PHX,OKC,833
2008,1,3,4,1239,1235,1525,1540,94,PHX,OKC,833
2008,1,3,4,1654,1515,2009,1840,120,PHX,OMA,1037
2008,1,3,4,2059,2015,10,2340,121,PHX,OMA,1037
2008,1,3,4,734,715,1056,1045,128,PHX,OMA,1037
2008,1,3,4,751,750,801,805,54,PHX,ONT,325
2008,1,3,4,1636,1550,1648,1555,54,PHX,ONT,325
2008,1,3,4,910,910,916,925,53,PHX,ONT,325
2008,1,3,4,1022,1000,1038,1020,53,PHX,ONT,325
2008,1,3,4,1121,1110,1133,1130,53,PHX,ONT,325
2008,1,3,4,1743,1720,1754,1730,58,PHX,ONT,325
2008,1,3,4,1915,1850,1923,1900,55,PHX,ONT,325
2008,1,3,4,2306,2135,2318,2145,57,PHX,ONT,325
2008,1,3,4,627,630,633,645,54,PHX,ONT,325
2008,1,3,4,716,700,723,715,54,PHX,ONT,325
2008,1,3,4,2105,2020,2117,2030,54,PHX,ONT,325
2008,1,3,4,1324,1325,1340,1335,55,PHX,ONT,325
2008,1,3,4,842,835,1023,1040,145,PHX,PDX,1009
2008,1,3,4,1415,1345,1547,1540,141,PHX,PDX,1009
2008,1,3,4,2101,1945,2231,2140,139,PHX,PDX,1009
2008,1,3,4,1001,940,1613,1600,236,PHX,PHL,2075
2008,1,3,4,1620,1600,2236,2220,235,PHX,PHL,2075
2008,1,3,4,1322,1310,1912,1905,207,PHX,PIT,1813
2008,1,3,4,919,920,1555,1605,263,PHX,PVD,2277
2008,1,3,4,941,940,1532,1545,219,PHX,RDU,1891
2008,1,3,4,2243,2120,2325,2210,86,PHX,RNO,601
2008,1,3,4,1444,1430,1536,1520,87,PHX,RNO,601
2008,1,3,4,1031,1020,1117,1115,87,PHX,RNO,601
2008,1,3,4,1418,1405,1427,1410,51,PHX,SAN,304
2008,1,3,4,2301,2120,2314,2125,58,PHX,SAN,304
2008,1,3,4,2143,2045,2143,2050,51,PHX,SAN,304
2008,1,3,4,1706,1645,1710,1650,52,PHX,SAN,304
2008,1,3,4,1156,1155,1221,1205,57,PHX,SAN,304
2008,1,3,4,1055,1030,1103,1045,54,PHX,SAN,304
2008,1,3,4,856,845,901,855,53,PHX,SAN,304
2008,1,3,4,1957,1955,2010,2000,57,PHX,SAN,304
2008,1,3,4,1809,1730,1834,1735,66,PHX,SAN,304
2008,1,3,4,657,700,705,710,52,PHX,SAN,304
2008,1,3,4,1800,1610,1814,1615,61,PHX,SAN,304
2008,1,3,4,809,800,811,810,51,PHX,SAN,304
2008,1,3,4,1502,1455,1514,1500,56,PHX,SAN,304
2008,1,3,4,1942,1840,1949,1845,57,PHX,SAN,304
2008,1,3,4,923,910,1222,1210,102,PHX,SAT,843
2008,1,3,4,2157,2025,42,2325,97,PHX,SAT,843
2008,1,3,4,1701,1615,1948,1915,97,PHX,SAT,843
2008,1,3,4,1231,1200,1527,1505,103,PHX,SAT,843
2008,1,3,4,1151,1150,1722,1705,178,PHX,SDF,1506
2008,1,3,4,906,850,1058,1105,156,PHX,SEA,1107
2008,1,3,4,1153,1145,1351,1400,150,PHX,SEA,1107
2008,1,3,4,2000,1935,2203,2145,159,PHX,SEA,1107
2008,1,3,4,2138,2115,2233,2210,96,PHX,SJC,621
2008,1,3,4,1850,1845,1950,1940,106,PHX,SJC,621
2008,1,3,4,1004,955,1113,1100,109,PHX,SJC,621
2008,1,3,4,1544,1415,1639,1510,102,PHX,SJC,621
2008,1,3,4,621,625,715,730,99,PHX,SJC,621
2008,1,3,4,1224,1220,1326,1325,105,PHX,SJC,621
2008,1,3,4,1343,1315,1506,1450,70,PHX,SLC,507
2008,1,3,4,1915,1845,2042,2020,73,PHX,SLC,507
2008,1,3,4,1059,1055,1224,1235,75,PHX,SLC,507
2008,1,3,4,2218,2120,2342,2250,71,PHX,SLC,507
2008,1,3,4,1454,1425,1622,1600,72,PHX,SLC,507
2008,1,3,4,902,825,1032,1005,73,PHX,SLC,507
2008,1,3,4,1733,1655,1904,1830,74,PHX,SLC,507
2008,1,3,4,621,620,755,800,73,PHX,SLC,507
2008,1,3,4,703,705,802,810,103,PHX,SMF,647
2008,1,3,4,1036,1025,1147,1135,108,PHX,SMF,647
2008,1,3,4,1245,1240,1349,1340,111,PHX,SMF,647
2008,1,3,4,1555,1500,1648,1600,103,PHX,SMF,647
2008,1,3,4,2315,2135,9,2235,101,PHX,SMF,647
2008,1,3,4,1825,1810,1924,1910,96,PHX,SMF,647
2008,1,3,4,1648,1635,1740,1735,98,PHX,SMF,647
2008,1,3,4,1148,1135,1222,1155,58,PHX,SNA,338
2008,1,3,4,910,915,923,935,58,PHX,SNA,338
2008,1,3,4,2139,2135,2144,2150,53,PHX,SNA,338
2008,1,3,4,706,705,721,720,56,PHX,SNA,338
2008,1,3,4,1546,1515,1600,1530,59,PHX,SNA,338
2008,1,3,4,1927,1925,1942,1935,60,PHX,SNA,338
2008,1,3,4,1729,1720,1740,1730,57,PHX,SNA,338
2008,1,3,4,1357,1330,1408,1345,57,PHX,SNA,338
2008,1,3,4,1453,1450,1839,1845,147,PHX,STL,1262
2008,1,3,4,1711,1705,2052,2055,147,PHX,STL,1262
2008,1,3,4,1923,1905,2258,2300,140,PHX,STL,1262
2008,1,3,4,706,705,1052,1055,152,PHX,STL,1262
2008,1,3,4,1054,1055,1437,1450,148,PHX,STL,1262
2008,1,3,4,1003,945,1551,1540,203,PHX,TPA,1788
2008,1,3,4,2207,2040,59,2355,104,PHX,TUL,935
2008,1,3,4,1409,1355,1711,1710,110,PHX,TUL,935
2008,1,3,4,1011,1010,1322,1325,112,PHX,TUL,935
2008,1,3,4,709,710,823,805,46,PIT,BWI,210
2008,1,3,4,1023,1005,1117,1100,45,PIT,BWI,210
2008,1,3,4,1936,1925,2028,2020,40,PIT,BWI,210
2008,1,3,4,1710,1645,1851,1840,268,PIT,LAS,1910
2008,1,3,4,823,820,959,1015,264,PIT,LAS,1910
2008,1,3,4,716,720,933,945,105,PIT,MCO,834
2008,1,3,4,1234,1235,1434,1455,104,PIT,MCO,834
2008,1,3,4,2047,2010,2259,2225,115,PIT,MCO,834
2008,1,3,4,634,635,711,720,63,PIT,MDW,402
2008,1,3,4,1833,1755,1853,1830,65,PIT,MDW,402
2008,1,3,4,1429,1410,1449,1435,64,PIT,MDW,402
2008,1,3,4,1221,1205,1237,1235,63,PIT,MDW,402
2008,1,3,4,2117,2035,2136,2105,61,PIT,MDW,402
2008,1,3,4,909,900,930,935,66,PIT,MDW,402
2008,1,3,4,1549,1455,1715,1610,62,PIT,PHL,267
2008,1,3,4,1850,1815,1957,1950,55,PIT,PHL,267
2008,1,3,4,2046,2055,2153,2215,42,PIT,PHL,267
2008,1,3,4,1304,1245,1422,1355,53,PIT,PHL,267
2008,1,3,4,626,630,740,740,46,PIT,PHL,267
2008,1,3,4,756,755,857,905,49,PIT,PHL,267
2008,1,3,4,1057,1055,1152,1205,46,PIT,PHL,267
2008,1,3,4,1358,1325,1624,1615,251,PIT,PHX,1813
2008,1,3,4,1532,1500,1739,1735,116,PIT,TPA,873
2008,1,3,4,1040,1015,1157,1200,124,PVD,BNA,907
2008,1,3,4,812,815,927,935,55,PVD,BWI,328
2008,1,3,4,1646,1630,1750,1750,52,PVD,BWI,328
2008,1,3,4,1118,1105,1220,1220,50,PVD,BWI,328
2008,1,3,4,1747,1730,1857,1850,53,PVD,BWI,328
2008,1,3,4,1957,1925,2102,2045,55,PVD,BWI,328
2008,1,3,4,1308,1300,1414,1415,56,PVD,BWI,328
2008,1,3,4,648,635,805,755,60,PVD,BWI,328
2008,1,3,4,1824,1815,1938,1935,57,PVD,BWI,328
2008,1,3,4,927,925,1029,1040,51,PVD,BWI,328
2008,1,3,4,717,715,824,835,55,PVD,BWI,328
2008,1,3,4,1519,1455,1627,1610,56,PVD,BWI,328
2008,1,3,4,2057,2100,2206,2215,57,PVD,BWI,328
2008,1,3,4,801,740,1048,1110,151,PVD,FLL,1188
2008,1,3,4,747,730,1019,1040,318,PVD,LAS,2363
2008,1,3,4,1255,1230,1534,1540,145,PVD,MCO,1073
2008,1,3,4,801,720,1039,1030,143,PVD,MCO,1073
2008,1,3,4,1711,1705,1954,2010,145,PVD,MCO,1073
2008,1,3,4,956,945,1231,1250,142,PVD,MCO,1073
2008,1,3,4,2042,2030,2325,2330,147,PVD,MCO,1073
2008,1,3,4,1613,1545,1857,1850,142,PVD,MCO,1073
2008,1,3,4,644,630,805,810,122,PVD,MDW,842
2008,1,3,4,1054,1030,1209,1210,123,PVD,MDW,842
2008,1,3,4,1933,1925,2103,2105,125,PVD,MDW,842
2008,1,3,4,1503,1455,1626,1635,124,PVD,MDW,842
2008,1,3,4,833,825,932,940,49,PVD,PHL,238
2008,1,3,4,1126,1130,1229,1245,48,PVD,PHL,238
2008,1,3,4,1435,1340,1537,1500,49,PVD,PHL,238
2008,1,3,4,1617,1540,1725,1710,55,PVD,PHL,238
2008,1,3,4,2021,2005,2120,2125,48,PVD,PHL,238
2008,1,3,4,1636,1610,2013,2005,324,PVD,PHX,2277
2008,1,3,4,705,655,950,1010,151,PVD,TPA,1137
2008,1,3,4,1358,1335,1649,1650,157,PVD,TPA,1137
2008,1,3,4,1901,1855,2155,2210,157,PVD,TPA,1137
2008,1,3,4,2056,2020,2118,2055,69,RDU,BNA,443
2008,1,3,4,825,825,852,900,71,RDU,BNA,443
2008,1,3,4,617,615,655,650,71,RDU,BNA,443
2008,1,3,4,1324,1315,1345,1350,68,RDU,BNA,443
2008,1,3,4,1805,1745,1839,1820,70,RDU,BNA,443
2008,1,3,4,2106,2105,2202,2200,46,RDU,BWI,255
2008,1,3,4,1739,1645,1840,1745,45,RDU,BWI,255
2008,1,3,4,630,635,733,730,50,RDU,BWI,255
2008,1,3,4,1536,1520,1630,1620,43,RDU,BWI,255
2008,1,3,4,1208,1200,1306,1255,48,RDU,BWI,255
2008,1,3,4,904,900,1007,1000,51,RDU,BWI,255
2008,1,3,4,1726,1725,1932,1940,291,RDU,LAS,2027
2008,1,3,4,714,715,913,930,285,RDU,LAS,2027
2008,1,3,4,827,830,1018,1015,79,RDU,MCO,534
2008,1,3,4,1313,1255,1446,1440,80,RDU,MCO,534
2008,1,3,4,1858,1835,2033,2020,79,RDU,MCO,534
2008,1,3,4,1115,1050,1249,1230,78,RDU,MCO,534
2008,1,3,4,1613,1615,1706,1720,101,RDU,MDW,632
2008,1,3,4,717,715,836,820,107,RDU,MDW,632
2008,1,3,4,1907,1835,2006,1940,103,RDU,MDW,632
2008,1,3,4,955,940,1100,1045,108,RDU,MDW,632
2008,1,3,4,1136,1130,1249,1245,58,RDU,PHL,336
2008,1,3,4,1343,1325,1456,1440,57,RDU,PHL,336
2008,1,3,4,908,905,1028,1020,64,RDU,PHL,336
2008,1,3,4,2111,2040,2216,2155,54,RDU,PHL,336
2008,1,3,4,1727,1700,1843,1825,60,RDU,PHL,336
2008,1,3,4,655,700,830,815,75,RDU,PHL,336
2008,1,3,4,1024,1015,1302,1320,265,RDU,PHX,1891
2008,1,3,4,1027,1025,1207,1220,87,RDU,TPA,587
2008,1,3,4,1929,1910,2111,2100,86,RDU,TPA,587
2008,1,3,4,728,625,910,820,87,RDU,TPA,587
2008,1,3,4,1856,1815,2056,2020,48,RNO,BOI,335
2008,1,3,4,756,800,952,1005,47,RNO,BOI,335
2008,1,3,4,1501,1410,1657,1615,47,RNO,BOI,335
2008,1,3,4,1302,1255,1407,1410,54,RNO,LAS,345
2008,1,3,4,1130,1115,1237,1225,57,RNO,LAS,345
2008,1,3,4,1615,1545,1725,1655,54,RNO,LAS,345
2008,1,3,4,1938,1910,2049,2020,53,RNO,LAS,345
2008,1,3,4,2230,2150,2335,2300,54,RNO,LAS,345
2008,1,3,4,1348,1340,1517,1455,53,RNO,LAS,345
2008,1,3,4,1859,1725,2011,1835,57,RNO,LAS,345
2008,1,3,4,2029,1940,2134,2050,54,RNO,LAS,345
2008,1,3,4,1045,1030,1158,1140,54,RNO,LAS,345
2008,1,3,4,904,855,1016,1005,58,RNO,LAS,345
2008,1,3,4,611,610,719,725,49,RNO,LAS,345
2008,1,3,4,1509,1445,1619,1555,57,RNO,LAS,345
2008,1,3,4,733,730,853,845,56,RNO,LAS,345
2008,1,3,4,1140,1120,1255,1240,62,RNO,LAX,390
2008,1,3,4,1927,1855,2049,2020,64,RNO,LAX,390
2008,1,3,4,707,705,839,825,66,RNO,LAX,390
2008,1,3,4,1056,1050,1632,1640,200,RNO,MDW,1680
2008,1,3,4,1106,1015,1203,1110,44,RNO,OAK,180
2008,1,3,4,1235,1210,1335,1305,41,RNO,OAK,180
2008,1,3,4,1910,1805,2014,1900,46,RNO,OAK,180
2008,1,3,4,644,640,754,740,40,RNO,OAK,180
2008,1,3,4,1128,1125,1242,1255,63,RNO,PDX,444
2008,1,3,4,2037,1955,2158,2125,64,RNO,PDX,444
2008,1,3,4,1611,1545,1734,1715,70,RNO,PDX,444
2008,1,3,4,627,630,753,800,66,RNO,PDX,444
2008,1,3,4,1813,1720,2053,2000,83,RNO,PHX,601
2008,1,3,4,945,930,1222,1210,86,RNO,PHX,601
2008,1,3,4,1149,1135,1422,1415,83,RNO,PHX,601
2008,1,3,4,745,740,913,930,78,RNO,SAN,488
2008,1,3,4,1646,1600,1815,1750,77,RNO,SAN,488
2008,1,3,4,702,700,842,850,80,RNO,SEA,564
2008,1,3,4,1603,1530,1739,1720,85,RNO,SEA,564
2008,1,3,4,2101,2035,2213,2135,55,RNO,SJC,188
2008,1,3,4,850,850,948,950,49,RNO,SJC,188
2008,1,3,4,1221,1215,1330,1315,57,RNO,SJC,188
2008,1,3,4,1801,1710,1900,1810,46,RNO,SJC,188
2008,1,3,4,1311,1240,1523,1500,61,RNO,SLC,422
2008,1,3,4,1855,1825,2121,2045,128,RSW,BWI,919
2008,1,3,4,1134,1110,1355,1330,131,RSW,BWI,919
2008,1,3,4,1925,1910,2159,2150,144,RSW,ISP,1101
2008,1,3,4,620,620,706,705,29,RSW,MCO,133
2008,1,3,4,1445,1430,1525,1520,28,RSW,MCO,133
2008,1,3,4,1627,1630,1710,1720,29,RSW,MCO,133
2008,1,3,4,1021,1025,1106,1115,30,RSW,MCO,133
2008,1,3,4,704,705,856,900,157,RSW,MDW,1105
2008,1,3,4,1945,1945,2135,2140,156,RSW,MDW,1105
2008,1,3,4,1554,1340,1814,1535,161,RSW,MDW,1105
2008,1,3,4,1223,1220,1503,1505,144,RSW,PHL,992
2008,1,3,4,1424,1345,1654,1625,76,SAN,ABQ,628
2008,1,3,4,2009,1930,2232,2210,72,SAN,ABQ,628
2008,1,3,4,951,955,1223,1240,76,SAN,ABQ,628
2008,1,3,4,811,810,1239,1250,133,SAN,AUS,1164
2008,1,3,4,1557,1525,2022,2005,133,SAN,AUS,1164
2008,1,3,4,1502,1435,2031,2015,197,SAN,BNA,1751
2008,1,3,4,928,930,1500,1510,198,SAN,BNA,1751
2008,1,3,4,714,715,1451,1505,264,SAN,BWI,2295
2008,1,3,4,1232,1225,2014,2010,265,SAN,BWI,2295
2008,1,3,4,1425,1305,1658,1545,79,SAN,ELP,636
2008,1,3,4,812,805,1300,1300,150,SAN,HOU,1312
2008,1,3,4,733,735,847,845,57,SAN,LAS,258
2008,1,3,4,1609,1520,1713,1630,49,SAN,LAS,258
2008,1,3,4,919,920,1029,1030,57,SAN,LAS,258
2008,1,3,4,1036,1025,1150,1135,53,SAN,LAS,258
2008,1,3,4,636,635,752,750,51,SAN,LAS,258
2008,1,3,4,1904,1725,2008,1835,52,SAN,LAS,258
2008,1,3,4,1356,1355,1508,1505,47,SAN,LAS,258
2008,1,3,4,1630,1555,1736,1705,48,SAN,LAS,258
2008,1,3,4,1818,1800,1922,1910,51,SAN,LAS,258
2008,1,3,4,2035,2030,2149,2140,52,SAN,LAS,258
2008,1,3,4,2008,1900,2109,2010,48,SAN,LAS,258
2008,1,3,4,1803,1640,1905,1750,49,SAN,LAS,258
2008,1,3,4,2220,2120,2320,2230,48,SAN,LAS,258
2008,1,3,4,1211,1200,1327,1315,53,SAN,LAS,258
2008,1,3,4,1008,915,1509,1420,157,SAN,MCI,1333
2008,1,3,4,1917,1835,4,2335,150,SAN,MCI,1333
2008,1,3,4,1037,1030,1617,1620,202,SAN,MDW,1728
2008,1,3,4,700,655,1241,1250,205,SAN,MDW,1728
2008,1,3,4,2004,1855,131,40,191,SAN,MDW,1728
2008,1,3,4,1256,1250,1839,1845,199,SAN,MDW,1728
2008,1,3,4,1900,1610,26,2200,189,SAN,MDW,1728
2008,1,3,4,1406,1330,1536,1455,76,SAN,OAK,446
2008,1,3,4,1120,1120,1248,1250,76,SAN,OAK,446
2008,1,3,4,2015,1925,2209,2055,80,SAN,OAK,446
2008,1,3,4,1719,1705,1846,1835,73,SAN,OAK,446
2008,1,3,4,836,815,1012,945,77,SAN,OAK,446
2008,1,3,4,,1955,,2125,,SAN,OAK,446
2008,1,3,4,1528,1505,1700,1630,78,SAN,OAK,446
2008,1,3,4,1446,1430,1615,1555,78,SAN,OAK,446
2008,1,3,4,630,630,809,805,73,SAN,OAK,446
2008,1,3,4,2043,2030,2219,2200,80,SAN,OAK,446
2008,1,3,4,1546,1540,1748,1705,78,SAN,OAK,446
2008,1,3,4,,1255,,1425,,SAN,OAK,446
2008,1,3,4,953,925,1130,1055,74,SAN,OAK,446
2008,1,3,4,,1740,,1910,,SAN,OAK,446
2008,1,3,4,1846,1810,2031,1940,78,SAN,OAK,446
2008,1,3,4,1052,1050,1225,1220,73,SAN,OAK,446
2008,1,3,4,851,845,1019,1015,74,SAN,OAK,446
2008,1,3,4,1223,1200,1352,1330,74,SAN,OAK,446
2008,1,3,4,1956,1945,2159,2155,51,SAN,PHX,304
2008,1,3,4,1417,1235,1617,1445,46,SAN,PHX,304
2008,1,3,4,639,640,855,850,49,SAN,PHX,304
2008,1,3,4,1005,1005,1210,1215,49,SAN,PHX,304
2008,1,3,4,1633,1610,1841,1820,48,SAN,PHX,304
2008,1,3,4,825,820,1028,1030,48,SAN,PHX,304
2008,1,3,4,709,710,927,915,49,SAN,PHX,304
